user_id,device_type,age,time
3650764435,desktop,39.0,2115.0
8442193495,mobile,38.0,34.0
782799058,desktop,35.0,2146.0
5126473130,desktop,27.0,2110.0
9230048244,desktop,28.0,2148.0
3101791871,mobile,36.0,
5168731318,desktop,39.0,2147.0
7566760540,desktop,39.0,2142.0
2163217730,desktop,35.0,2122.0
3644473042,desktop,35.0,2140.0
5980471853,mobile,36.0,46.0
5014921451,desktop,29.0,2108.0
5954295148,desktop,31.0,2149.0
8110239255,mobile,33.0,46.0
5306773422,mobile,40.0,
984596103,desktop,28.0,2113.0
4212851496,desktop,25.0,2109.0
5173015960,desktop,31.0,2117.0
9271896126,desktop,,2075.0
8924267388,mobile,25.0,
3224052219,mobile,32.0,33.0
6875624158,mobile,26.0,
6447821067,desktop,,
6996907602,desktop,31.0,2136.0
5049182178,desktop,25.0,52.0
3321883017,desktop,39.0,2096.0
8412264955,desktop,35.0,58.0
1545228931,desktop,33.0,2106.0
850113778,mobile,32.0,44.0
1899503231,desktop,25.0,2120.0
6418467013,desktop,37.0,2077.0
9933773036,desktop,36.0,
4569510542,desktop,40.0,2078.0
3605536477,desktop,,2091.0
9207352345,desktop,28.0,2100.0
1764533550,desktop,27.0,
6614315873,desktop,33.0,
8697030339,desktop,35.0,
774958686,mobile,26.0,
5640045425,desktop,28.0,2093.0
8173928178,desktop,29.0,2079.0
5920212155,desktop,37.0,
3688753789,desktop,40.0,2065.0
2463040751,desktop,36.0,2124.0
4628768437,mobile,40.0,37.0
1373285410,desktop,32.0,2100.0
6053868332,mobile,,46.0
943722441,desktop,,2126.0
402137560,desktop,35.0,2104.0
6249027858,desktop,26.0,2095.0
6274914669,desktop,33.0,
7380525836,desktop,36.0,2057.0
4939418347,desktop,26.0,2075.0
5131099053,desktop,34.0,
9047340961,desktop,39.0,2128.0
4157030043,desktop,31.0,2109.0
3467773986,desktop,28.0,2060.0
9224606868,mobile,26.0,
5223551075,desktop,38.0,68.0
2644804258,desktop,37.0,2095.0
3071280239,mobile,37.0,40.0
4046452739,desktop,35.0,
5800725159,desktop,33.0,2142.0
4023376525,mobile,39.0,33.0
4832829918,desktop,,2082.0
4256573227,mobile,25.0,
6377138703,desktop,28.0,60.0
9809808411,mobile,38.0,
1022242894,desktop,37.0,
9120483488,desktop,28.0,2094.0
2574259419,desktop,35.0,2086.0
7290544482,desktop,35.0,2113.0
8688461015,desktop,26.0,2101.0
9894887197,desktop,34.0,2107.0
9757980419,desktop,31.0,2132.0
5044848648,desktop,27.0,2083.0
4137807381,desktop,30.0,2102.0
5683059014,mobile,,
6085223098,desktop,,56.0
1904979561,desktop,40.0,2144.0
143055778,desktop,,66.0
9413805266,desktop,30.0,2142.0
8490043635,mobile,33.0,
4146510895,desktop,31.0,2114.0
6463431236,desktop,34.0,2089.0
1048263728,desktop,32.0,2061.0
200126084,desktop,35.0,2055.0
443935923,desktop,29.0,2120.0
6994253791,desktop,35.0,2099.0
6003925485,mobile,25.0,43.0
7499928937,desktop,30.0,
6564781859,desktop,27.0,2086.0
2015881270,desktop,30.0,2101.0
9478381225,mobile,30.0,48.0
7865169790,desktop,29.0,2077.0
4166708892,desktop,40.0,2098.0
1203372428,desktop,34.0,2083.0
8884066411,mobile,39.0,
8386125167,desktop,36.0,59.0
2330717145,desktop,,2123.0
9382634062,desktop,34.0,2052.0
1113732546,desktop,30.0,
7502427111,desktop,34.0,52.0
8586341151,desktop,38.0,2113.0
2647253224,desktop,37.0,61.0
6821570964,desktop,40.0,2132.0
9295292191,desktop,37.0,
1482593408,desktop,,
2881409333,mobile,29.0,
3294152027,desktop,27.0,2128.0
7518531244,desktop,28.0,2132.0
5588908475,desktop,26.0,
6140336303,desktop,32.0,2097.0
3280416980,desktop,27.0,2112.0
3850972093,mobile,37.0,
7270196565,mobile,31.0,
6317472052,desktop,36.0,62.0
8957799739,desktop,33.0,65.0
4031772577,desktop,32.0,2101.0
5152608105,mobile,26.0,35.0
6099054063,desktop,29.0,2148.0
9160175317,desktop,33.0,2110.0
3119179474,desktop,32.0,2076.0
7335580916,mobile,29.0,47.0
4395180892,mobile,33.0,30.0
5387434525,desktop,39.0,2138.0
1660777971,desktop,30.0,
796257565,desktop,29.0,
6917500051,mobile,39.0,48.0
7244104125,mobile,27.0,47.0
6781021548,desktop,31.0,65.0
2532226171,desktop,26.0,2116.0
7353160776,desktop,25.0,
248801267,mobile,29.0,
5925505021,desktop,39.0,2054.0
2415495638,desktop,39.0,70.0
4378048240,desktop,27.0,
9514140022,mobile,38.0,
8225786254,desktop,34.0,2091.0
6711383271,mobile,25.0,42.0
5739992864,desktop,37.0,2051.0
4038570094,mobile,30.0,43.0
353808330,desktop,,2097.0
2327800664,mobile,27.0,34.0
5184766064,desktop,34.0,59.0
5773601422,desktop,27.0,58.0
2205022997,desktop,27.0,2103.0
8042073196,desktop,27.0,
5355074658,desktop,27.0,2056.0
2668371972,desktop,36.0,2122.0
5837592853,desktop,35.0,67.0
7188330159,desktop,,2150.0
8883009511,desktop,34.0,2081.0
7400333267,mobile,36.0,
3549234364,desktop,34.0,68.0
5245946452,desktop,32.0,
6231252707,mobile,31.0,42.0
870687021,desktop,30.0,2137.0
1984302395,desktop,33.0,2069.0
3580846532,desktop,35.0,2105.0
6495027643,desktop,32.0,2083.0
4555841594,desktop,35.0,2141.0
5476356046,mobile,26.0,
2426264743,desktop,34.0,
5703853889,desktop,37.0,
9016750271,desktop,39.0,
9217210397,desktop,29.0,2052.0
2825709632,desktop,30.0,
18773766,desktop,26.0,2137.0
4469607935,desktop,36.0,2060.0
5159365908,mobile,30.0,44.0
5181485845,desktop,39.0,2107.0
2241370979,desktop,36.0,
9937694985,desktop,28.0,2107.0
4955047639,desktop,29.0,
4165691680,desktop,31.0,
1826972586,desktop,27.0,2135.0
8631875812,desktop,33.0,2121.0
234748033,desktop,25.0,2119.0
4067088454,desktop,27.0,2137.0
8704587404,mobile,31.0,
8730956921,mobile,40.0,31.0
8942279491,desktop,34.0,57.0
556048893,desktop,37.0,2078.0
2333485992,mobile,28.0,31.0
1232732368,mobile,25.0,40.0
979868633,mobile,37.0,34.0
4503582766,desktop,40.0,2073.0
3831008833,mobile,33.0,35.0
9241832410,desktop,36.0,55.0
2059524359,desktop,27.0,63.0
9987377002,desktop,36.0,2103.0
541534985,mobile,39.0,
8539713573,desktop,39.0,2135.0
7305289902,mobile,30.0,
5939245432,desktop,39.0,2124.0
6150640571,desktop,36.0,63.0
5948529441,desktop,39.0,2072.0
3065164975,desktop,33.0,2120.0
1739301979,desktop,38.0,59.0
3136704231,desktop,30.0,2068.0
4199875086,desktop,38.0,
1983242180,desktop,35.0,
4339164940,desktop,28.0,2061.0
6214987919,mobile,37.0,
7584510450,desktop,,69.0
1108191544,desktop,27.0,2052.0
4234817461,desktop,30.0,
3524774098,desktop,35.0,51.0
7372524279,desktop,34.0,2053.0
2459293745,mobile,40.0,
453222093,desktop,32.0,2131.0
2400565414,desktop,29.0,
4155313678,desktop,38.0,
1346597745,mobile,39.0,
2735383743,desktop,25.0,2150.0
1961877262,mobile,38.0,
5294243602,mobile,27.0,
5114153708,desktop,32.0,2053.0
4807549771,desktop,32.0,2111.0
6555105494,desktop,26.0,2131.0
2704575638,mobile,37.0,
3609601684,desktop,25.0,2134.0
1730349677,desktop,34.0,57.0
8195122261,desktop,29.0,2136.0
9907494986,mobile,28.0,
5213030225,desktop,31.0,2116.0
7486780738,mobile,40.0,
7986897776,mobile,28.0,44.0
6946272886,desktop,38.0,2077.0
8631491369,desktop,36.0,2053.0
4273622869,desktop,33.0,2069.0
6650473452,desktop,,2058.0
1083389373,desktop,37.0,2092.0
120657736,desktop,31.0,60.0
4190768593,desktop,31.0,2073.0
2336718358,mobile,40.0,
2474674760,desktop,33.0,2082.0
3533350958,desktop,34.0,58.0
9365820641,desktop,33.0,2093.0
3906597149,desktop,32.0,
4419791420,mobile,30.0,50.0
5401188673,desktop,33.0,2078.0
2392305576,desktop,31.0,2081.0
7978133209,mobile,31.0,30.0
4216368667,desktop,25.0,62.0
3918354744,desktop,26.0,2139.0
3633767395,desktop,38.0,70.0
1802621196,desktop,39.0,2058.0
4746980886,desktop,38.0,2102.0
3530025077,desktop,,2051.0
635759017,desktop,,2110.0
8389018827,desktop,40.0,58.0
4476651473,desktop,36.0,62.0
3683006090,desktop,28.0,2053.0
168309013,desktop,36.0,
5591996844,mobile,31.0,
7246887396,desktop,34.0,2102.0
8781159576,desktop,31.0,
803382775,desktop,33.0,2055.0
4650701460,desktop,30.0,2102.0
6082973900,desktop,37.0,2121.0
5265239386,mobile,37.0,43.0
8157489525,desktop,33.0,2131.0
7961834876,desktop,29.0,2091.0
1586424522,desktop,38.0,60.0
3837709687,desktop,29.0,65.0
1322535833,desktop,36.0,
8758193490,desktop,25.0,2096.0
5257104350,desktop,32.0,
9100262593,desktop,26.0,2076.0
7662720492,mobile,27.0,
7035037688,mobile,33.0,
6885698780,desktop,29.0,2129.0
4289676040,desktop,39.0,2051.0
9497385037,desktop,25.0,2135.0
8459903413,desktop,,2106.0
3339396893,desktop,25.0,2080.0
5611806636,mobile,27.0,
4754839096,mobile,32.0,
2961734091,mobile,36.0,
998257553,mobile,,
1463981676,desktop,36.0,70.0
5661402009,mobile,40.0,30.0
7646469954,desktop,26.0,59.0
6878851175,desktop,31.0,2141.0
8546508588,desktop,,2113.0
9856066812,desktop,25.0,2062.0
8397277579,desktop,37.0,2099.0
5840679898,mobile,25.0,39.0
1470410364,desktop,39.0,2055.0
964628861,mobile,39.0,
3634220619,desktop,25.0,2142.0
5479413621,mobile,37.0,
1042696564,mobile,39.0,43.0
189891327,desktop,26.0,
6669261613,desktop,35.0,2107.0
9308942954,desktop,30.0,65.0
8819290178,desktop,28.0,64.0
1692906622,mobile,34.0,
3953577597,desktop,35.0,2104.0
5482202445,desktop,31.0,2101.0
9319364796,mobile,25.0,48.0
3629744444,desktop,40.0,2150.0
8881749453,desktop,32.0,
1010261004,desktop,33.0,2102.0
8898004109,desktop,29.0,2139.0
7672308893,mobile,29.0,
9996726932,desktop,27.0,2062.0
6184149675,desktop,33.0,2107.0
2190309987,desktop,25.0,2125.0
8952047109,desktop,30.0,68.0
3684656715,desktop,,2084.0
1997665498,mobile,29.0,36.0
6641541439,desktop,28.0,
4111977699,desktop,25.0,65.0
1402240782,desktop,34.0,2103.0
9165107519,desktop,36.0,2079.0
708373195,mobile,31.0,
1704310781,desktop,34.0,2111.0
881417583,desktop,37.0,2072.0
8078085313,desktop,32.0,2076.0
1431862659,desktop,29.0,2082.0
8362228735,desktop,34.0,
261983958,mobile,31.0,
8973407883,desktop,40.0,2061.0
735976854,desktop,27.0,2082.0
4370463645,desktop,38.0,2053.0
3631704731,mobile,25.0,41.0
2460853884,desktop,,2093.0
8053083791,mobile,35.0,39.0
6548242062,desktop,27.0,67.0
2696340454,mobile,33.0,30.0
2274438841,desktop,31.0,2093.0
5422855560,desktop,31.0,2095.0
1243425042,desktop,34.0,69.0
9011182437,desktop,25.0,2105.0
8149769878,desktop,30.0,2111.0
3060926910,desktop,36.0,2127.0
4894847202,mobile,30.0,30.0
1167419666,desktop,37.0,2136.0
8984955380,desktop,32.0,60.0
3441296024,desktop,30.0,68.0
8477057460,desktop,31.0,2120.0
9756534984,desktop,39.0,2128.0
7349808707,desktop,28.0,2057.0
2806908585,mobile,36.0,
5650806884,desktop,40.0,2110.0
6766812850,desktop,25.0,
1789386604,mobile,25.0,
383306516,desktop,37.0,
6383045687,mobile,27.0,39.0
2560335456,desktop,38.0,2127.0
921949489,mobile,30.0,30.0
5069693319,desktop,39.0,2059.0
531954764,desktop,,2147.0
9810882644,mobile,34.0,
5287005680,mobile,32.0,
9069685779,desktop,29.0,2132.0
3005535561,desktop,34.0,2111.0
98898069,desktop,26.0,
9356515291,desktop,38.0,2091.0
1358575589,desktop,40.0,2121.0
8086742172,desktop,25.0,2132.0
3524160081,mobile,28.0,51.0
5583097810,desktop,35.0,2115.0
5223207201,desktop,37.0,2104.0
3713790877,desktop,26.0,64.0
3879996196,desktop,25.0,2061.0
7581317039,desktop,40.0,2088.0
3415580085,desktop,38.0,2086.0
219698601,desktop,35.0,2063.0
3828268752,desktop,27.0,2065.0
2991803071,desktop,39.0,2080.0
1899467859,mobile,,
9550615069,desktop,35.0,2072.0
8344194306,desktop,34.0,2057.0
1215764134,desktop,25.0,2120.0
5838979269,mobile,33.0,
7196033159,mobile,27.0,44.0
3788352630,mobile,31.0,30.0
1302380264,desktop,25.0,2149.0
1346833683,desktop,29.0,2082.0
9416445350,desktop,26.0,2146.0
1248224105,desktop,29.0,2127.0
986070443,desktop,40.0,
9270606937,mobile,34.0,45.0
3086347536,desktop,39.0,
2789543743,desktop,40.0,2073.0
4330740686,desktop,31.0,2103.0
2819342371,desktop,33.0,2104.0
2529931930,desktop,34.0,
627597015,desktop,,2131.0
69118091,desktop,26.0,2073.0
1602927798,desktop,33.0,59.0
5455249491,desktop,31.0,2081.0
153889352,mobile,39.0,32.0
4876687038,desktop,37.0,2128.0
8320026574,desktop,33.0,2122.0
182908582,desktop,31.0,65.0
3239089241,mobile,39.0,37.0
859466126,desktop,32.0,2094.0
7191004351,mobile,32.0,37.0
415363308,desktop,30.0,2086.0
6140717036,desktop,34.0,57.0
1534800179,desktop,35.0,2146.0
69968490,mobile,31.0,30.0
6032878540,mobile,31.0,37.0
6910596763,mobile,37.0,
616298380,desktop,40.0,68.0
7699377920,desktop,35.0,1999.0
1910305532,desktop,30.0,2067.0
59226636,desktop,27.0,2140.0
1272302409,mobile,39.0,
8262712663,mobile,27.0,44.0
3852041257,desktop,30.0,2067.0
1618208702,desktop,36.0,2116.0
500333826,desktop,29.0,2095.0
1023868926,desktop,38.0,2118.0
1926407802,desktop,26.0,2068.0
494406440,mobile,40.0,41.0
6687497348,mobile,35.0,
3425486062,desktop,34.0,2063.0
600687911,desktop,25.0,2128.0
5021006547,desktop,,65.0
9088668971,desktop,35.0,2118.0
9481644946,desktop,28.0,2098.0
2784308172,desktop,38.0,2097.0
5517271651,desktop,33.0,69.0
9067456104,desktop,,2085.0
5864187687,mobile,34.0,52.0
4555544266,mobile,36.0,
7013381630,desktop,38.0,2065.0
7274244943,mobile,26.0,52.0
4563848469,desktop,39.0,2106.0
6876097289,desktop,38.0,2125.0
4219498931,mobile,30.0,
8792445494,desktop,40.0,2081.0
5000048296,mobile,38.0,35.0
2213051244,mobile,39.0,
2593447906,mobile,35.0,
8815738775,mobile,,
2020861737,mobile,30.0,50.0
7323978764,mobile,30.0,
4769385499,desktop,33.0,2201.0
2551913309,desktop,34.0,2150.0
156661003,mobile,40.0,
5027803807,mobile,36.0,50.0
105716085,desktop,40.0,2094.0
3277039097,desktop,29.0,2070.0
301302891,desktop,38.0,2144.0
6359135825,desktop,,2120.0
2258842079,desktop,32.0,2142.0
7958831112,mobile,39.0,
8751984608,desktop,32.0,2123.0
335701206,desktop,37.0,70.0
1574624006,desktop,26.0,
1243754344,desktop,26.0,2101.0
9574583456,desktop,25.0,2106.0
3442877831,desktop,32.0,2061.0
9792667981,desktop,25.0,2072.0
9184098516,mobile,32.0,50.0
884913465,desktop,30.0,2129.0
6940707305,desktop,25.0,2051.0
3696604435,mobile,28.0,31.0
1359335698,desktop,37.0,2062.0
1394961388,desktop,30.0,64.0
2887661588,desktop,36.0,2131.0
6342926374,desktop,27.0,62.0
9696719362,desktop,33.0,2120.0
7527748188,desktop,26.0,
220577836,mobile,25.0,50.0
6061223967,desktop,27.0,2080.0
2451110769,mobile,26.0,
3661180113,desktop,34.0,2107.0
530683839,mobile,27.0,43.0
9036616600,desktop,37.0,63.0
3268353075,desktop,34.0,2150.0
6630001842,desktop,26.0,2079.0
7984235290,mobile,40.0,
7675574533,desktop,33.0,
6012485869,desktop,37.0,2142.0
4754352776,mobile,40.0,44.0
5579885027,mobile,25.0,34.0
366834978,desktop,38.0,
6630689230,mobile,34.0,52.0
2210610047,desktop,29.0,2107.0
4583601463,desktop,32.0,
6922266560,desktop,25.0,60.0
2027925496,desktop,36.0,59.0
4348886813,desktop,25.0,2132.0
1883315183,desktop,33.0,2145.0
4495340000,desktop,35.0,2135.0
344973285,mobile,39.0,
6218662492,desktop,27.0,2058.0
9897047467,desktop,32.0,2088.0
1033897856,desktop,37.0,2137.0
2684796139,mobile,40.0,
7853185129,mobile,37.0,41.0
3184240586,mobile,34.0,
9794156968,mobile,25.0,
8355166964,mobile,26.0,
4568847625,mobile,30.0,51.0
3610269365,desktop,35.0,63.0
9864617895,desktop,33.0,2124.0
229098232,desktop,33.0,
3479232907,desktop,38.0,2108.0
7695150243,desktop,28.0,
9401737560,desktop,29.0,2116.0
4633797543,desktop,39.0,
555199103,mobile,,45.0
2113676738,mobile,34.0,
1441178965,mobile,38.0,
8661233253,desktop,31.0,2083.0
9219918477,mobile,25.0,
1186074918,desktop,29.0,
6993992380,desktop,39.0,2087.0
7967552005,desktop,29.0,2121.0
1860046213,desktop,26.0,
4339521165,desktop,25.0,51.0
2758388107,desktop,26.0,2106.0
6653879330,desktop,30.0,68.0
9360307985,desktop,27.0,2089.0
3791429464,desktop,31.0,2104.0
7926662045,desktop,32.0,62.0
7310175471,mobile,40.0,47.0
993291370,desktop,31.0,2114.0
8370610374,mobile,39.0,
7304303076,desktop,33.0,2054.0
5477856994,desktop,28.0,2116.0
5009295615,desktop,,2126.0
8845102584,mobile,26.0,
1494435538,desktop,30.0,2130.0
7043556838,desktop,35.0,2127.0
8387603843,desktop,,2059.0
8238166126,desktop,26.0,
7865168215,desktop,27.0,2062.0
5358346506,mobile,27.0,46.0
5019196517,desktop,31.0,2125.0
8430067871,mobile,27.0,
9038195245,mobile,35.0,30.0
8490431002,desktop,32.0,2129.0
1268529658,mobile,31.0,
196466696,mobile,38.0,
5545516835,desktop,33.0,
6130126113,desktop,37.0,2101.0
3430058510,desktop,36.0,2096.0
5375627366,desktop,38.0,2143.0
8292807117,desktop,29.0,2137.0
3795050703,desktop,40.0,2116.0
6238400103,mobile,27.0,48.0
8658889086,mobile,38.0,
2486706220,desktop,27.0,2082.0
1923032330,desktop,39.0,2068.0
7568970162,desktop,25.0,2117.0
7753624126,desktop,36.0,2128.0
1942267688,mobile,35.0,33.0
2202832652,desktop,40.0,62.0
7587236506,mobile,27.0,45.0
3779766297,desktop,33.0,2062.0
1078987753,desktop,39.0,2075.0
5832428911,desktop,35.0,2132.0
4268358258,desktop,37.0,2130.0
1060185047,desktop,29.0,2127.0
2292772822,desktop,27.0,2095.0
7223253724,desktop,38.0,57.0
9619531985,desktop,25.0,2113.0
4257920984,desktop,32.0,2089.0
7594255709,desktop,26.0,2073.0
6949327377,desktop,37.0,2134.0
9017669095,mobile,40.0,32.0
2729049111,desktop,31.0,2097.0
8232558574,desktop,31.0,2077.0
298099365,mobile,39.0,
5869024505,desktop,,70.0
566784679,desktop,34.0,2118.0
9414721527,desktop,38.0,2125.0
878536217,desktop,37.0,
1368689063,mobile,37.0,46.0
2141319654,desktop,33.0,2128.0
908365539,mobile,,39.0
9747118444,desktop,38.0,2105.0
26364082,mobile,31.0,
9331355807,desktop,39.0,2140.0
7339455275,mobile,32.0,
1331005111,desktop,40.0,2055.0
3842786211,desktop,28.0,
7256929775,desktop,37.0,2150.0
4834829516,mobile,40.0,
3316066726,desktop,35.0,2117.0
8535311121,mobile,33.0,44.0
8856434159,mobile,30.0,42.0
2530884402,desktop,25.0,2083.0
5987122320,desktop,32.0,2116.0
3739562279,desktop,30.0,2055.0
5366213139,desktop,25.0,2145.0
7858620366,desktop,27.0,2072.0
5624039137,desktop,34.0,2096.0
2735128708,desktop,25.0,2133.0
1303714743,mobile,40.0,
8642750150,desktop,26.0,2118.0
6975950165,desktop,35.0,
6401594516,desktop,31.0,69.0
7438796805,mobile,27.0,
1909683976,desktop,38.0,
3263624491,desktop,39.0,62.0
1425584218,desktop,28.0,2074.0
2115812413,desktop,26.0,61.0
1796674235,mobile,28.0,
9295432924,desktop,27.0,2140.0
1196413077,desktop,33.0,2139.0
5516013908,desktop,37.0,2120.0
9556890511,desktop,,2123.0
428116897,desktop,26.0,2097.0
6487510126,desktop,26.0,2087.0
9971137929,mobile,35.0,
3240037512,mobile,,37.0
4247668931,desktop,37.0,66.0
711307386,mobile,27.0,
7031932745,mobile,36.0,
5314423714,mobile,32.0,32.0
2996461917,desktop,32.0,2149.0
7975586213,desktop,34.0,2070.0
278259211,desktop,31.0,54.0
8144177872,desktop,40.0,
1373109816,mobile,35.0,33.0
8993774952,desktop,32.0,
91518221,mobile,,
7396226536,mobile,32.0,
5501337593,desktop,27.0,2142.0
1592074215,desktop,29.0,2144.0
737563753,desktop,30.0,2067.0
73525364,desktop,37.0,2075.0
9951520887,mobile,36.0,41.0
6169633984,desktop,39.0,2063.0
817797768,desktop,30.0,2095.0
8955445387,mobile,34.0,38.0
3456323636,desktop,34.0,
3452165225,desktop,32.0,2101.0
6029794094,desktop,,2090.0
4184708300,desktop,29.0,2142.0
8448164982,desktop,34.0,2062.0
3947404103,desktop,38.0,2094.0
5234387844,desktop,37.0,62.0
9481422056,desktop,34.0,2127.0
1593562058,desktop,37.0,
5968004665,desktop,34.0,
819489772,desktop,,2073.0
3919793951,desktop,31.0,
2898376640,mobile,25.0,39.0
822658543,desktop,37.0,2100.0
5808938138,desktop,25.0,2109.0
4307805826,desktop,38.0,2095.0
6220132842,mobile,28.0,
3313311743,mobile,,43.0
3826132061,desktop,36.0,
4077669091,mobile,27.0,38.0
665699464,desktop,26.0,2062.0
9107118207,desktop,35.0,2090.0
615875707,mobile,25.0,
6582656171,desktop,37.0,2126.0
62822823,mobile,37.0,46.0
8268443335,desktop,31.0,2069.0
8959318140,desktop,40.0,2058.0
3416134004,desktop,25.0,2075.0
2532226171,desktop,31.0,2065.0
1649116284,desktop,,2083.0
6191654090,desktop,29.0,2115.0
1923660805,mobile,34.0,41.0
7151718613,mobile,32.0,35.0
6011911076,desktop,28.0,2088.0
610042018,mobile,25.0,43.0
5699492320,desktop,30.0,2121.0
5098373367,mobile,31.0,40.0
4676573426,desktop,28.0,2057.0
425767159,desktop,34.0,2118.0
4855491516,desktop,34.0,
4822895799,desktop,28.0,2075.0
4771237931,desktop,36.0,2107.0
9841441684,desktop,29.0,2109.0
5140102627,desktop,33.0,2132.0
2097914194,desktop,32.0,57.0
6698549413,desktop,37.0,2147.0
9870019129,mobile,28.0,42.0
6304930845,mobile,33.0,52.0
3167235674,mobile,27.0,40.0
9070992514,mobile,29.0,53.0
8502191716,desktop,39.0,2055.0
3286399782,desktop,26.0,2120.0
2116401167,desktop,39.0,2116.0
3948065031,desktop,30.0,2129.0
7366228939,mobile,32.0,
4046452739,desktop,32.0,2082.0
3340445396,desktop,40.0,2130.0
9622850085,mobile,29.0,45.0
6598872699,desktop,30.0,
6058432076,desktop,39.0,2113.0
2584317290,mobile,32.0,
1376427953,desktop,35.0,70.0
3249651847,mobile,37.0,
6268242418,desktop,36.0,69.0
9762622052,mobile,28.0,
4495203922,desktop,37.0,2063.0
7035339863,desktop,27.0,2113.0
9566214655,mobile,40.0,39.0
8949771884,mobile,30.0,
9689519957,desktop,32.0,
4166813515,desktop,26.0,
9156594413,mobile,34.0,45.0
7831753839,desktop,28.0,2115.0
5257883008,desktop,34.0,
8318139307,desktop,31.0,2136.0
4285578326,desktop,32.0,2119.0
3158832706,desktop,37.0,
1034152039,desktop,36.0,2130.0
1454546061,desktop,31.0,
4456103299,desktop,,2123.0
6499580287,desktop,34.0,2081.0
3672808740,desktop,26.0,2089.0
3269623933,mobile,29.0,34.0
961720250,desktop,37.0,2141.0
2128829301,desktop,27.0,2097.0
8218316351,desktop,29.0,2138.0
8997106315,mobile,29.0,30.0
4364478378,mobile,33.0,30.0
2407143989,desktop,,55.0
7888214054,desktop,30.0,
3372438056,desktop,37.0,53.0
9210683879,mobile,33.0,
1616208410,desktop,27.0,63.0
6191579737,desktop,35.0,2145.0
599481558,desktop,38.0,
4627375035,mobile,29.0,
5136266124,desktop,34.0,2056.0
